id_venta,fecha_venta,tipo_dona,cantidad,precio_unitario,total,metodo_pago,id_empleado,sucursal
46185,2026-03-20 07:30:58,Mapple,1,1.75,1.75,Transferencia,108,Valle
46186,2026-03-20 07:32:44,Glaseada,3,1.5,4.5,Tarjeta de Crédito,102,Norte
46187,2026-03-20 07:40:12,Rellena de Fresa,8,2.25,18.0,Efectivo,106,Norte
46188,2026-03-20 07:46:55,Mapple,5,1.75,8.75,Transferencia,103,Centro
46189,2026-03-20 07:54:12,Mapple,11,1.75,19.25,Efectivo,104,Norte
46190,2026-03-20 07:59:41,Rellena de Fresa,5,2.25,11.25,Tarjeta de Débito,108,Norte
46191,2026-03-20 08:00:26,Mapple,9,1.75,15.75,Transferencia,108,Valle
46192,2026-03-20 08:02:16,Rellena de Fresa,10,2.25,22.5,Transferencia,105,Sur
46193,2026-03-20 08:02:17,Boston Cream,4,2.5,10.0,Transferencia,106,Norte
46194,2026-03-20 08:08:55,Azúcar y Canela,2,1.25,2.5,Transferencia,103,Sur
46195,2026-03-20 08:22:39,Azúcar y Canela,7,1.25,8.75,Tarjeta de Débito,103,Sur
46196,2026-03-20 08:33:15,Rellena de Fresa,3,2.25,6.75,Transferencia,102,Centro
46197,2026-03-20 08:38:30,Azúcar y Canela,5,1.25,6.25,Transferencia,102,Valle
46198,2026-03-20 08:38:39,Chocolate,10,2.0,20.0,Efectivo,103,Norte
46199,2026-03-20 08:47:53,Azúcar y Canela,11,1.25,13.75,Transferencia,102,Sur
46200,2026-03-20 08:50:03,Chocolate,10,2.0,20.0,Tarjeta de Crédito,103,Norte
46201,2026-03-20 08:58:06,Mapple,12,1.75,21.0,Tarjeta de Crédito,101,Norte
46202,2026-03-20 09:13:10,Glaseada,12,1.5,18.0,Tarjeta de Crédito,102,Valle
46203,2026-03-20 09:13:33,Chocolate,11,2.0,22.0,Tarjeta de Débito,105,Norte
46204,2026-03-20 09:16:24,Boston Cream,8,2.5,20.0,Efectivo,105,Valle
46205,2026-03-20 09:21:00,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,108,Valle
46206,2026-03-20 09:40:57,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,103,Centro
46207,2026-03-20 09:48:44,Azúcar y Canela,3,1.25,3.75,Efectivo,108,Centro
46208,2026-03-20 09:54:35,Rellena de Fresa,11,2.25,24.75,Efectivo,106,Sur
46209,2026-03-20 10:34:55,Mapple,12,1.75,21.0,Efectivo,107,Sur
46210,2026-03-20 10:41:09,Mapple,5,1.75,8.75,Transferencia,106,Norte
46211,2026-03-20 11:04:31,Chocolate,8,2.0,16.0,Efectivo,101,Centro
46212,2026-03-20 11:23:45,Mapple,7,1.75,12.25,Efectivo,108,Sur
46213,2026-03-20 11:23:47,Chocolate,1,2.0,2.0,Transferencia,105,Norte
46214,2026-03-20 11:24:27,Azúcar y Canela,2,1.25,2.5,Transferencia,108,Norte
46215,2026-03-20 11:31:04,Chocolate,12,2.0,24.0,Transferencia,101,Sur
46216,2026-03-20 11:35:47,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,102,Valle
46217,2026-03-20 11:49:13,Boston Cream,2,2.5,5.0,Transferencia,103,Centro
46218,2026-03-20 11:59:14,Azúcar y Canela,3,1.25,3.75,Efectivo,106,Norte
46219,2026-03-20 12:33:48,Rellena de Fresa,11,2.25,24.75,Tarjeta de Crédito,106,Valle
46220,2026-03-20 12:37:38,Mapple,7,1.75,12.25,Transferencia,108,Valle
46221,2026-03-20 13:00:52,Glaseada,4,1.5,6.0,Efectivo,102,Centro
46222,2026-03-20 13:07:38,Glaseada,7,1.5,10.5,Tarjeta de Crédito,106,Norte
46223,2026-03-20 13:13:33,Boston Cream,10,2.5,25.0,Efectivo,104,Centro
46224,2026-03-20 13:37:17,Mapple,9,1.75,15.75,Tarjeta de Crédito,102,Norte
46225,2026-03-20 13:41:23,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,105,Norte
46226,2026-03-20 13:53:16,Chocolate,1,2.0,2.0,Tarjeta de Débito,102,Norte
46227,2026-03-20 14:07:26,Mapple,4,1.75,7.0,Tarjeta de Débito,104,Valle
46228,2026-03-20 14:41:10,Mapple,2,1.75,3.5,Transferencia,106,Valle
46229,2026-03-20 14:50:18,Boston Cream,2,2.5,5.0,Efectivo,103,Sur
46230,2026-03-20 14:53:20,Chocolate,8,2.0,16.0,Efectivo,104,Valle
46231,2026-03-20 14:58:37,Azúcar y Canela,12,1.25,15.0,Efectivo,103,Centro
46232,2026-03-20 15:01:27,Mapple,5,1.75,8.75,Efectivo,101,Valle
46233,2026-03-20 15:12:10,Mapple,8,1.75,14.0,Tarjeta de Débito,102,Sur
46234,2026-03-20 15:12:30,Boston Cream,7,2.5,17.5,Efectivo,105,Valle
46235,2026-03-20 15:35:05,Azúcar y Canela,2,1.25,2.5,Tarjeta de Crédito,108,Norte
46236,2026-03-20 15:41:27,Chocolate,6,2.0,12.0,Transferencia,108,Centro
46237,2026-03-20 15:44:09,Mapple,11,1.75,19.25,Efectivo,105,Sur
46238,2026-03-20 15:46:02,Chocolate,9,2.0,18.0,Efectivo,103,Valle
46239,2026-03-20 15:51:44,Azúcar y Canela,2,1.25,2.5,Transferencia,102,Norte
46240,2026-03-20 15:54:53,Azúcar y Canela,12,1.25,15.0,Transferencia,107,Norte
46241,2026-03-20 16:08:11,Chocolate,1,2.0,2.0,Efectivo,101,Norte
46242,2026-03-20 16:11:40,Azúcar y Canela,5,1.25,6.25,Tarjeta de Crédito,103,Centro
46243,2026-03-20 16:14:05,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,107,Sur
46244,2026-03-20 16:17:36,Mapple,11,1.75,19.25,Tarjeta de Débito,104,Valle
46245,2026-03-20 16:50:09,Rellena de Fresa,8,2.25,18.0,Tarjeta de Débito,108,Valle
46246,2026-03-20 16:50:59,Boston Cream,3,2.5,7.5,Transferencia,104,Sur
46247,2026-03-20 16:51:39,Rellena de Fresa,5,2.25,11.25,Transferencia,107,Centro
46248,2026-03-20 17:01:32,Azúcar y Canela,8,1.25,10.0,Efectivo,105,Sur
46249,2026-03-20 17:16:06,Boston Cream,1,2.5,2.5,Efectivo,108,Centro
46250,2026-03-20 17:26:13,Chocolate,8,2.0,16.0,Tarjeta de Crédito,101,Centro
46251,2026-03-20 17:36:25,Glaseada,11,1.5,16.5,Tarjeta de Crédito,104,Centro
46252,2026-03-20 18:07:18,Chocolate,10,2.0,20.0,Tarjeta de Débito,106,Valle
46253,2026-03-20 18:14:35,Glaseada,12,1.5,18.0,Tarjeta de Débito,104,Sur
46254,2026-03-20 18:24:35,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,104,Sur
46255,2026-03-20 18:29:14,Chocolate,10,2.0,20.0,Efectivo,102,Centro
46256,2026-03-20 18:32:35,Azúcar y Canela,9,1.25,11.25,Tarjeta de Crédito,108,Valle
46257,2026-03-20 18:42:59,Chocolate,8,2.0,16.0,Tarjeta de Crédito,103,Centro
46258,2026-03-20 18:43:49,Azúcar y Canela,4,1.25,5.0,Efectivo,105,Centro
46259,2026-03-20 18:49:10,Mapple,2,1.75,3.5,Efectivo,107,Norte
46260,2026-03-20 18:54:16,Mapple,9,1.75,15.75,Transferencia,106,Sur
46261,2026-03-20 19:04:04,Mapple,4,1.75,7.0,Transferencia,107,Norte
46262,2026-03-20 19:30:54,Azúcar y Canela,10,1.25,12.5,Transferencia,104,Valle
46263,2026-03-20 20:06:21,Chocolate,4,2.0,8.0,Tarjeta de Crédito,107,Sur
46264,2026-03-20 20:09:58,Azúcar y Canela,10,1.25,12.5,Transferencia,107,Sur
46265,2026-03-20 20:23:43,Rellena de Fresa,10,2.25,22.5,Efectivo,107,Valle
46266,2026-03-20 20:28:32,Mapple,12,1.75,21.0,Tarjeta de Crédito,108,Centro
46267,2026-03-20 20:35:37,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,107,Sur
46268,2026-03-20 20:36:37,Chocolate,11,2.0,22.0,Transferencia,103,Sur
46269,2026-03-20 20:47:57,Glaseada,8,1.5,12.0,Transferencia,103,Centro
46270,2026-03-20 20:49:27,Azúcar y Canela,6,1.25,7.5,Efectivo,106,Sur
46271,2026-03-20 20:51:40,Glaseada,11,1.5,16.5,Transferencia,103,Valle
46272,2026-03-20 21:14:37,Rellena de Fresa,3,2.25,6.75,Transferencia,104,Sur
46273,2026-03-20 21:35:29,Mapple,9,1.75,15.75,Tarjeta de Crédito,103,Sur
46274,2026-03-20 21:40:52,Mapple,6,1.75,10.5,Tarjeta de Crédito,107,Norte
46275,2026-03-20 21:49:10,Chocolate,7,2.0,14.0,Tarjeta de Crédito,105,Valle
46276,2026-03-20 22:02:44,Rellena de Fresa,4,2.25,9.0,Transferencia,102,Norte
46277,2026-03-20 22:08:07,Glaseada,4,1.5,6.0,Tarjeta de Débito,103,Norte
46278,2026-03-20 22:09:10,Rellena de Fresa,3,2.25,6.75,Tarjeta de Crédito,101,Centro
46279,2026-03-20 22:22:48,Chocolate,7,2.0,14.0,Transferencia,105,Valle
46280,2026-03-20 22:26:33,Chocolate,4,2.0,8.0,Efectivo,104,Norte
46281,2026-03-20 22:27:21,Chocolate,7,2.0,14.0,Transferencia,103,Sur
46282,2026-03-20 22:28:47,Chocolate,7,2.0,14.0,Transferencia,108,Norte
46283,2026-03-20 22:41:20,Glaseada,3,1.5,4.5,Tarjeta de Crédito,104,Centro
46284,2026-03-20 22:47:35,Azúcar y Canela,4,1.25,5.0,Tarjeta de Débito,108,Valle
46285,2026-03-20 22:56:29,Boston Cream,2,2.5,5.0,Tarjeta de Débito,107,Centro
46286,2026-03-20 23:06:27,Glaseada,8,1.5,12.0,Tarjeta de Débito,102,Valle
46287,2026-03-20 23:15:45,Chocolate,12,2.0,24.0,Efectivo,105,Sur
46288,2026-03-20 23:38:07,Boston Cream,11,2.5,27.5,Transferencia,106,Centro
46289,2026-03-20 23:47:03,Glaseada,6,1.5,9.0,Transferencia,107,Centro
46290,2026-03-20 23:54:02,Glaseada,5,1.5,7.5,Tarjeta de Crédito,108,Valle
46291,2026-03-21 00:02:45,Rellena de Fresa,3,2.25,6.75,Tarjeta de Débito,104,Sur
46292,2026-03-21 00:54:31,Glaseada,12,1.5,18.0,Tarjeta de Crédito,107,Norte
46293,2026-03-21 01:00:32,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,104,Norte
46294,2026-03-21 01:15:05,Glaseada,1,1.5,1.5,Efectivo,104,Centro
46295,2026-03-21 01:31:20,Azúcar y Canela,11,1.25,13.75,Tarjeta de Débito,103,Norte
46296,2026-03-21 01:31:21,Azúcar y Canela,7,1.25,8.75,Tarjeta de Débito,102,Sur
46297,2026-03-21 01:45:11,Rellena de Fresa,3,2.25,6.75,Transferencia,108,Centro
46298,2026-03-21 01:49:31,Rellena de Fresa,11,2.25,24.75,Transferencia,104,Sur
46299,2026-03-21 01:52:52,Rellena de Fresa,2,2.25,4.5,Tarjeta de Débito,104,Valle
46300,2026-03-21 02:01:42,Boston Cream,12,2.5,30.0,Efectivo,103,Centro
46301,2026-03-21 02:01:45,Azúcar y Canela,8,1.25,10.0,Tarjeta de Crédito,104,Centro
46302,2026-03-21 02:33:43,Chocolate,8,2.0,16.0,Efectivo,107,Valle
46303,2026-03-21 02:43:41,Azúcar y Canela,6,1.25,7.5,Tarjeta de Crédito,107,Valle
46304,2026-03-21 02:43:59,Mapple,12,1.75,21.0,Transferencia,102,Sur
46305,2026-03-21 02:49:27,Rellena de Fresa,7,2.25,15.75,Efectivo,101,Centro
46306,2026-03-21 02:59:34,Boston Cream,5,2.5,12.5,Tarjeta de Crédito,103,Centro
46307,2026-03-21 03:01:15,Chocolate,3,2.0,6.0,Tarjeta de Crédito,106,Norte
46308,2026-03-21 03:06:32,Glaseada,1,1.5,1.5,Transferencia,102,Centro
46309,2026-03-21 03:06:50,Rellena de Fresa,2,2.25,4.5,Transferencia,106,Valle
46310,2026-03-21 03:16:07,Chocolate,9,2.0,18.0,Efectivo,105,Sur
46311,2026-03-21 03:21:11,Mapple,5,1.75,8.75,Transferencia,106,Sur
46312,2026-03-21 03:24:11,Chocolate,12,2.0,24.0,Tarjeta de Débito,108,Sur
46313,2026-03-21 03:24:51,Azúcar y Canela,9,1.25,11.25,Tarjeta de Crédito,105,Sur
46314,2026-03-21 03:34:22,Mapple,7,1.75,12.25,Transferencia,103,Norte
46315,2026-03-21 03:52:36,Rellena de Fresa,12,2.25,27.0,Tarjeta de Crédito,108,Sur
46316,2026-03-21 03:59:54,Mapple,6,1.75,10.5,Efectivo,108,Norte
46317,2026-03-21 04:01:32,Glaseada,2,1.5,3.0,Transferencia,102,Norte
46318,2026-03-21 04:17:43,Azúcar y Canela,6,1.25,7.5,Transferencia,107,Norte
46319,2026-03-21 04:26:45,Mapple,4,1.75,7.0,Transferencia,102,Valle
46320,2026-03-21 04:32:46,Chocolate,7,2.0,14.0,Tarjeta de Débito,103,Centro
46321,2026-03-21 04:33:57,Chocolate,3,2.0,6.0,Transferencia,107,Norte
46322,2026-03-21 04:58:18,Rellena de Fresa,4,2.25,9.0,Efectivo,104,Valle
46323,2026-03-21 05:25:04,Chocolate,5,2.0,10.0,Tarjeta de Crédito,103,Norte
46324,2026-03-21 05:34:42,Chocolate,5,2.0,10.0,Efectivo,107,Centro
46325,2026-03-21 05:56:31,Mapple,10,1.75,17.5,Tarjeta de Crédito,105,Sur
46326,2026-03-21 06:00:10,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,101,Valle
46327,2026-03-21 06:13:46,Glaseada,12,1.5,18.0,Efectivo,103,Centro
46328,2026-03-21 06:17:48,Chocolate,11,2.0,22.0,Tarjeta de Débito,105,Norte
46329,2026-03-21 06:45:01,Boston Cream,5,2.5,12.5,Efectivo,108,Valle
46330,2026-03-21 07:12:29,Rellena de Fresa,10,2.25,22.5,Efectivo,102,Norte
46331,2026-03-21 07:12:30,Boston Cream,7,2.5,17.5,Tarjeta de Débito,106,Norte
46332,2026-03-21 07:29:35,Chocolate,2,2.0,4.0,Tarjeta de Débito,108,Centro
46333,2026-03-21 07:38:20,Rellena de Fresa,2,2.25,4.5,Tarjeta de Crédito,101,Sur
46334,2026-03-21 07:42:58,Chocolate,10,2.0,20.0,Tarjeta de Crédito,104,Valle
46335,2026-03-21 07:43:07,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,102,Valle
46336,2026-03-21 07:44:34,Rellena de Fresa,2,2.25,4.5,Tarjeta de Débito,106,Sur
46337,2026-03-21 07:53:00,Mapple,9,1.75,15.75,Transferencia,102,Centro
46338,2026-03-21 07:56:33,Azúcar y Canela,8,1.25,10.0,Efectivo,101,Sur
46339,2026-03-21 08:01:45,Chocolate,10,2.0,20.0,Tarjeta de Crédito,104,Sur
46340,2026-03-21 08:01:49,Chocolate,3,2.0,6.0,Tarjeta de Débito,104,Centro
46341,2026-03-21 08:06:45,Azúcar y Canela,10,1.25,12.5,Tarjeta de Débito,107,Norte
46342,2026-03-21 08:17:58,Boston Cream,4,2.5,10.0,Tarjeta de Crédito,107,Sur
46343,2026-03-21 08:39:35,Rellena de Fresa,5,2.25,11.25,Transferencia,104,Sur
46344,2026-03-21 08:41:27,Mapple,1,1.75,1.75,Tarjeta de Débito,103,Valle
46345,2026-03-21 08:44:58,Chocolate,9,2.0,18.0,Efectivo,103,Centro
46346,2026-03-21 09:03:18,Azúcar y Canela,9,1.25,11.25,Tarjeta de Crédito,105,Norte
46347,2026-03-21 09:35:15,Rellena de Fresa,6,2.25,13.5,Efectivo,105,Sur
46348,2026-03-21 09:40:24,Boston Cream,8,2.5,20.0,Tarjeta de Crédito,104,Centro
46349,2026-03-21 09:41:33,Glaseada,9,1.5,13.5,Tarjeta de Débito,101,Centro
46350,2026-03-21 09:42:33,Mapple,5,1.75,8.75,Tarjeta de Débito,101,Centro
46351,2026-03-21 09:50:44,Chocolate,7,2.0,14.0,Efectivo,103,Sur
46352,2026-03-21 10:49:28,Rellena de Fresa,10,2.25,22.5,Transferencia,105,Centro
46353,2026-03-21 11:07:17,Glaseada,9,1.5,13.5,Transferencia,101,Norte
46354,2026-03-21 11:29:12,Boston Cream,8,2.5,20.0,Tarjeta de Débito,101,Centro
46355,2026-03-21 11:32:07,Mapple,3,1.75,5.25,Efectivo,105,Valle
46356,2026-03-21 11:40:52,Glaseada,2,1.5,3.0,Transferencia,104,Sur
46357,2026-03-21 11:46:05,Mapple,6,1.75,10.5,Tarjeta de Débito,104,Sur
46358,2026-03-21 11:55:08,Azúcar y Canela,12,1.25,15.0,Efectivo,101,Centro
46359,2026-03-21 12:13:01,Azúcar y Canela,11,1.25,13.75,Efectivo,101,Centro
46360,2026-03-21 12:14:02,Glaseada,11,1.5,16.5,Efectivo,102,Sur
46361,2026-03-21 12:37:57,Glaseada,7,1.5,10.5,Tarjeta de Crédito,101,Sur
46362,2026-03-21 12:38:38,Azúcar y Canela,10,1.25,12.5,Efectivo,103,Centro
46363,2026-03-21 12:39:26,Boston Cream,6,2.5,15.0,Tarjeta de Débito,101,Centro
46364,2026-03-21 12:42:01,Chocolate,11,2.0,22.0,Tarjeta de Débito,101,Sur
46365,2026-03-21 12:43:27,Chocolate,3,2.0,6.0,Tarjeta de Débito,103,Norte
46366,2026-03-21 12:50:35,Boston Cream,2,2.5,5.0,Efectivo,106,Centro
46367,2026-03-21 12:56:05,Boston Cream,10,2.5,25.0,Tarjeta de Débito,108,Valle
46368,2026-03-21 13:04:23,Chocolate,9,2.0,18.0,Tarjeta de Crédito,107,Norte
46369,2026-03-21 13:10:43,Chocolate,11,2.0,22.0,Tarjeta de Crédito,104,Sur
46370,2026-03-21 13:13:19,Glaseada,6,1.5,9.0,Efectivo,104,Centro
46371,2026-03-21 13:16:59,Chocolate,8,2.0,16.0,Tarjeta de Crédito,106,Centro
46372,2026-03-21 13:18:37,Boston Cream,2,2.5,5.0,Tarjeta de Débito,103,Sur
46373,2026-03-21 13:48:55,Chocolate,3,2.0,6.0,Tarjeta de Crédito,102,Sur
46374,2026-03-21 14:06:31,Boston Cream,5,2.5,12.5,Tarjeta de Débito,107,Valle
46375,2026-03-21 14:14:00,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,107,Sur
46376,2026-03-21 14:16:03,Glaseada,10,1.5,15.0,Efectivo,107,Sur
46377,2026-03-21 14:27:09,Glaseada,8,1.5,12.0,Tarjeta de Crédito,108,Sur
46378,2026-03-21 14:28:52,Chocolate,7,2.0,14.0,Tarjeta de Débito,107,Centro
46379,2026-03-21 14:34:08,Glaseada,3,1.5,4.5,Transferencia,101,Centro
46380,2026-03-21 14:53:51,Rellena de Fresa,8,2.25,18.0,Efectivo,103,Centro
46381,2026-03-21 14:55:12,Rellena de Fresa,7,2.25,15.75,Efectivo,101,Norte
46382,2026-03-21 15:27:59,Rellena de Fresa,7,2.25,15.75,Tarjeta de Débito,104,Norte
46383,2026-03-21 15:42:10,Boston Cream,1,2.5,2.5,Efectivo,102,Centro
46384,2026-03-21 15:54:01,Mapple,4,1.75,7.0,Tarjeta de Crédito,108,Valle
46385,2026-03-21 15:58:29,Glaseada,10,1.5,15.0,Transferencia,108,Sur
46386,2026-03-21 16:36:45,Boston Cream,11,2.5,27.5,Efectivo,106,Centro
46387,2026-03-21 16:42:31,Mapple,11,1.75,19.25,Tarjeta de Crédito,102,Valle
46388,2026-03-21 16:43:37,Rellena de Fresa,12,2.25,27.0,Tarjeta de Crédito,102,Centro
46389,2026-03-21 16:49:07,Boston Cream,6,2.5,15.0,Efectivo,105,Norte
46390,2026-03-21 16:51:55,Rellena de Fresa,3,2.25,6.75,Efectivo,108,Valle
46391,2026-03-21 16:52:13,Mapple,2,1.75,3.5,Tarjeta de Débito,104,Norte
46392,2026-03-21 17:08:03,Glaseada,9,1.5,13.5,Transferencia,104,Valle
46393,2026-03-21 17:20:52,Chocolate,10,2.0,20.0,Transferencia,106,Valle
46394,2026-03-21 17:37:06,Mapple,4,1.75,7.0,Tarjeta de Crédito,106,Valle
46395,2026-03-21 17:49:17,Chocolate,7,2.0,14.0,Transferencia,103,Centro
46396,2026-03-21 18:08:25,Boston Cream,1,2.5,2.5,Efectivo,107,Sur
46397,2026-03-21 18:20:19,Glaseada,2,1.5,3.0,Tarjeta de Débito,102,Valle
46398,2026-03-21 18:36:20,Azúcar y Canela,5,1.25,6.25,Efectivo,101,Norte
46399,2026-03-21 19:01:24,Mapple,11,1.75,19.25,Tarjeta de Crédito,102,Valle
46400,2026-03-21 19:05:33,Rellena de Fresa,6,2.25,13.5,Transferencia,102,Sur
46401,2026-03-21 19:06:09,Glaseada,7,1.5,10.5,Efectivo,102,Sur
46402,2026-03-21 19:12:39,Glaseada,3,1.5,4.5,Transferencia,105,Valle
46403,2026-03-21 20:14:48,Mapple,2,1.75,3.5,Tarjeta de Débito,106,Centro
46404,2026-03-21 20:26:04,Mapple,11,1.75,19.25,Transferencia,101,Norte
46405,2026-03-21 20:28:07,Rellena de Fresa,4,2.25,9.0,Efectivo,102,Centro
46406,2026-03-21 20:28:55,Chocolate,6,2.0,12.0,Transferencia,106,Sur
46407,2026-03-21 20:37:31,Rellena de Fresa,3,2.25,6.75,Transferencia,107,Sur
46408,2026-03-21 20:48:41,Mapple,3,1.75,5.25,Transferencia,107,Norte
46409,2026-03-21 21:01:52,Mapple,2,1.75,3.5,Transferencia,102,Norte
46410,2026-03-21 21:08:19,Chocolate,4,2.0,8.0,Efectivo,101,Centro
46411,2026-03-21 21:08:57,Glaseada,8,1.5,12.0,Tarjeta de Crédito,103,Norte
46412,2026-03-21 21:21:52,Azúcar y Canela,9,1.25,11.25,Transferencia,103,Sur
46413,2026-03-21 21:37:52,Mapple,1,1.75,1.75,Tarjeta de Crédito,105,Norte
46414,2026-03-21 21:54:22,Rellena de Fresa,2,2.25,4.5,Tarjeta de Débito,104,Centro
46415,2026-03-21 22:09:23,Boston Cream,10,2.5,25.0,Tarjeta de Débito,108,Norte
46416,2026-03-21 22:10:16,Glaseada,4,1.5,6.0,Transferencia,102,Norte
46417,2026-03-21 22:12:41,Rellena de Fresa,1,2.25,2.25,Transferencia,107,Valle
46418,2026-03-21 23:12:05,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,104,Norte
46419,2026-03-21 23:13:44,Rellena de Fresa,12,2.25,27.0,Efectivo,106,Norte
46420,2026-03-21 23:24:54,Mapple,10,1.75,17.5,Transferencia,107,Valle
46421,2026-03-22 00:04:23,Chocolate,4,2.0,8.0,Transferencia,106,Sur
46422,2026-03-22 00:07:17,Boston Cream,11,2.5,27.5,Efectivo,108,Valle
46423,2026-03-22 00:22:36,Chocolate,4,2.0,8.0,Transferencia,103,Norte
46424,2026-03-22 00:26:10,Chocolate,10,2.0,20.0,Transferencia,105,Centro
46425,2026-03-22 00:31:21,Chocolate,5,2.0,10.0,Transferencia,102,Norte
46426,2026-03-22 00:43:44,Boston Cream,9,2.5,22.5,Transferencia,104,Norte
46427,2026-03-22 00:56:31,Glaseada,11,1.5,16.5,Efectivo,108,Norte
46428,2026-03-22 01:04:06,Boston Cream,3,2.5,7.5,Transferencia,107,Centro
46429,2026-03-22 01:05:20,Mapple,6,1.75,10.5,Tarjeta de Débito,102,Valle
46430,2026-03-22 01:05:39,Azúcar y Canela,8,1.25,10.0,Transferencia,108,Norte
46431,2026-03-22 01:11:29,Chocolate,1,2.0,2.0,Tarjeta de Crédito,102,Sur
46432,2026-03-22 01:40:41,Azúcar y Canela,2,1.25,2.5,Tarjeta de Débito,104,Valle
46433,2026-03-22 01:52:19,Boston Cream,9,2.5,22.5,Efectivo,103,Sur
46434,2026-03-22 01:57:48,Azúcar y Canela,4,1.25,5.0,Efectivo,104,Centro
46435,2026-03-22 02:08:02,Rellena de Fresa,1,2.25,2.25,Transferencia,105,Valle
46436,2026-03-22 02:13:19,Glaseada,2,1.5,3.0,Efectivo,107,Valle
46437,2026-03-22 02:27:51,Glaseada,6,1.5,9.0,Transferencia,108,Valle
46438,2026-03-22 02:29:46,Boston Cream,2,2.5,5.0,Tarjeta de Débito,104,Sur
46439,2026-03-22 02:58:41,Chocolate,12,2.0,24.0,Tarjeta de Crédito,106,Centro
46440,2026-03-22 03:12:16,Rellena de Fresa,2,2.25,4.5,Tarjeta de Crédito,106,Norte
46441,2026-03-22 03:19:52,Chocolate,8,2.0,16.0,Efectivo,103,Sur
46442,2026-03-22 03:50:12,Mapple,9,1.75,15.75,Tarjeta de Crédito,103,Sur
46443,2026-03-22 03:56:04,Rellena de Fresa,7,2.25,15.75,Tarjeta de Crédito,102,Norte
46444,2026-03-22 03:57:45,Boston Cream,12,2.5,30.0,Transferencia,101,Centro
46445,2026-03-22 04:04:54,Azúcar y Canela,12,1.25,15.0,Tarjeta de Débito,104,Centro
46446,2026-03-22 04:12:47,Glaseada,11,1.5,16.5,Tarjeta de Débito,102,Sur
46447,2026-03-22 04:14:52,Azúcar y Canela,10,1.25,12.5,Tarjeta de Crédito,102,Sur
46448,2026-03-22 04:17:29,Azúcar y Canela,5,1.25,6.25,Efectivo,102,Sur
46449,2026-03-22 04:18:48,Glaseada,4,1.5,6.0,Transferencia,104,Centro
46450,2026-03-22 04:25:26,Glaseada,1,1.5,1.5,Transferencia,107,Centro
46451,2026-03-22 04:32:20,Glaseada,4,1.5,6.0,Transferencia,104,Centro
46452,2026-03-22 04:32:27,Rellena de Fresa,8,2.25,18.0,Efectivo,104,Sur
46453,2026-03-22 04:45:55,Azúcar y Canela,5,1.25,6.25,Tarjeta de Crédito,105,Sur
46454,2026-03-22 04:55:04,Mapple,5,1.75,8.75,Transferencia,107,Valle
46455,2026-03-22 05:05:48,Mapple,8,1.75,14.0,Efectivo,104,Sur
46456,2026-03-22 05:21:26,Glaseada,12,1.5,18.0,Tarjeta de Crédito,102,Valle
46457,2026-03-22 05:32:49,Mapple,12,1.75,21.0,Transferencia,108,Valle
46458,2026-03-22 06:00:06,Mapple,12,1.75,21.0,Efectivo,102,Sur
46459,2026-03-22 06:12:52,Azúcar y Canela,3,1.25,3.75,Tarjeta de Débito,103,Norte
46460,2026-03-22 06:44:22,Glaseada,10,1.5,15.0,Transferencia,107,Sur
46461,2026-03-22 06:46:42,Boston Cream,6,2.5,15.0,Tarjeta de Débito,104,Centro
46462,2026-03-22 06:51:05,Glaseada,3,1.5,4.5,Tarjeta de Débito,101,Valle
46463,2026-03-22 07:46:56,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,107,Centro
46464,2026-03-22 08:01:41,Glaseada,10,1.5,15.0,Tarjeta de Débito,105,Sur
46465,2026-03-22 08:21:17,Rellena de Fresa,5,2.25,11.25,Efectivo,105,Centro
46466,2026-03-22 08:52:25,Mapple,9,1.75,15.75,Efectivo,101,Norte
46467,2026-03-22 09:02:25,Rellena de Fresa,11,2.25,24.75,Efectivo,105,Centro
46468,2026-03-22 09:04:11,Azúcar y Canela,10,1.25,12.5,Efectivo,106,Sur
46469,2026-03-22 09:05:33,Rellena de Fresa,1,2.25,2.25,Efectivo,102,Valle
46470,2026-03-22 09:08:43,Chocolate,12,2.0,24.0,Transferencia,102,Sur
46471,2026-03-22 09:10:16,Mapple,10,1.75,17.5,Transferencia,101,Valle
46472,2026-03-22 09:19:18,Mapple,5,1.75,8.75,Tarjeta de Débito,101,Valle
46473,2026-03-22 09:29:49,Azúcar y Canela,2,1.25,2.5,Efectivo,108,Valle
46474,2026-03-22 09:32:52,Chocolate,12,2.0,24.0,Efectivo,108,Valle
46475,2026-03-22 09:46:42,Glaseada,9,1.5,13.5,Transferencia,105,Norte
46476,2026-03-22 09:51:11,Boston Cream,10,2.5,25.0,Transferencia,102,Norte
